age,position,apps,goals,assists,shots,motm,rating,tackles,interceptions,clearances,key_passes,dribblings,avg_passes,through_passes,club_position
27,2,27,0,1,0.3,0,6.44,0.7,1.4,3.8,0.3,0.0,43.1,0.0,10
19,1,14,0,1,0.8,0,6.64,1.7,1.4,0.9,0.4,0.4,37.1,0.0,10
26,2,34,3,1,0.4,5,7.02,1.6,3.0,6.6,0.1,0.1,35.7,0.0,16
27,0,10,3,1,1.0,2,6.48,0.8,0.1,0.5,0.5,0.8,11.7,0.0,11
35,1,24,2,3,0.6,0,7.07,2.1,1.3,2.1,1.0,0.5,40.7,0.0,1
17,0,2,3,0,1.4,0,6.44,0.2,0.0,0.1,0.1,0.6,4.9,0.0,3
25,1,31,5,4,1.3,0,6.72,0.9,1.0,0.8,1.6,1.1,27.7,0.0,18
38,3,2,0,0,0.0,0,6.51,0.0,0.0,0.3,0.0,0.0,21.7,0.0,11
30,1,27,12,7,2.8,9,7.44,1.7,0.9,0.1,2.1,2.0,38.9,0.5,6
19,0,0,0,0,0.2,0,5.99,0.0,0.2,0.0,0.2,0.2,3.0,0.0,11
23,1,18,0,1,0.2,0,6.65,1.8,1.0,1.2,0.4,0.6,25.2,0.1,9
28,1,25,1,2,0.6,0,7.12,2.5,1.7,3.7,0.4,1.0,44.7,0.1,10
20,0,1,0,0,0.3,0,6.45,0.6,0.4,0.1,0.5,1.3,9.9,0.0,9
33,1,0,0,0,0.0,0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
28,1,38,0,1,0.4,2,6.82,2.3,1.6,3.5,0.3,0.5,34.1,0.0,14
32,1,8,5,1,1.4,1,6.49,0.2,0.2,0.4,0.9,0.1,16.8,0.1,20
21,1,12,1,1,0.9,0,6.4,0.6,0.4,0.2,0.6,0.9,25.5,0.0,7
26,1,26,0,0,1.2,0,6.7,2.1,1.0,1.8,0.5,0.5,26.5,0.1,16
28,1,31,0,2,0.7,0,6.53,1.8,0.8,0.8,0.5,0.5,26.1,0.0,15
28,1,18,0,0,0.1,0,6.28,1.1,0.9,1.6,0.3,1.0,30.3,0.0,12
30,0,29,15,7,3.3,4,7.21,0.5,0.5,0.3,1.8,1.8,25.3,0.2,11
29,1,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.5,9.5,0.0,6
30,0,17,3,3,1.2,0,6.54,0.6,0.2,0.1,0.6,0.6,18.1,0.1,9
27,0,31,12,8,1.9,3,7.03,0.9,0.9,0.5,1.5,0.8,36.1,0.1,9
18,2,0,0,0,0.0,0,6.24,2.0,0.0,0.0,0.0,0.0,7.0,0.0,5
28,1,5,0,3,0.4,0,6.62,1.3,0.4,0.1,1.4,0.8,22.1,0.1,8
29,0,28,7,4,2.3,2,6.71,1.0,0.2,0.4,1.8,0.5,22.5,0.0,19
28,1,25,0,2,0.4,1,6.72,1.8,1.4,2.0,0.9,0.4,36.7,0.0,19
28,0,24,3,5,1.9,2,6.91,0.4,0.1,1.4,0.9,0.5,21.7,0.0,11
30,1,8,0,0,0.0,0,6.3,1.1,1.7,1.6,0.4,0.0,28.3,0.0,10
34,3,3,0,0,0.0,0,6.19,0.0,0.0,1.0,0.0,0.0,9.8,0.0,10
34,2,31,1,3,0.6,2,7.34,3.0,3.1,9.2,0.3,0.1,23.1,0.0,14
24,1,22,2,0,0.3,0,6.51,0.8,0.6,0.3,0.7,0.6,57.0,0.0,8
26,1,8,0,1,0.5,0,6.46,1.1,0.6,0.5,0.2,0.7,21.0,0.0,5
28,0,2,0,0,2.0,0,5.88,1.0,0.0,0.0,0.5,0.0,11.5,0.0,18
24,3,6,0,0,0.0,0,7.21,0.2,0.0,1.2,0.0,0.0,23.3,0.0,7
26,0,14,4,1,1.1,1,6.51,0.5,0.3,1.0,0.5,0.3,14.3,0.1,11
33,1,11,1,1,0.3,1,6.55,1.1,0.7,1.2,1.2,0.4,27.7,0.0,17
25,1,14,0,0,0.1,0,6.47,1.6,1.9,4.0,0.1,0.0,25.3,0.0,20
24,2,14,0,2,0.2,1,6.45,1.2,0.7,1.6,0.6,0.3,22.5,0.0,15
29,1,0,0,0,0.0,0,6.51,0.0,2.0,1.0,2.0,0.0,16.0,0.0,16
33,0,27,7,4,1.8,0,6.67,0.4,0.2,0.0,0.8,1.6,15.7,0.0,11
19,3,14,0,0,0.0,1,6.88,0.1,0.1,0.6,0.0,0.0,24.6,0.0,20
22,1,5,1,0,1.0,0,6.78,2.4,1.7,1.1,1.0,0.8,40.1,0.0,13
30,2,6,0,0,0.2,0,6.12,0.7,0.7,3.2,0.0,0.2,57.8,0.0,8
20,2,36,0,1,0.4,0,6.55,1.3,1.0,2.0,0.6,1.3,37.2,0.0,20
28,1,3,0,1,0.4,0,6.32,0.8,0.7,0.7,0.8,0.3,19.4,0.0,5
31,1,1,0,0,0.3,0,6.31,0.7,0.3,0.3,0.0,0.3,11.7,0.0,9
21,1,17,1,2,0.7,0,6.9,2.2,1.4,0.3,0.5,1.0,44.7,0.1,2
25,0,21,6,5,2.1,0,6.8,1.2,0.6,0.4,1.1,0.7,21.7,0.0,12
20,0,11,0,3,0.6,0,6.52,1.2,0.7,0.2,0.7,0.6,20.2,0.1,12
39,3,38,0,0,0.0,2,6.91,0.0,0.0,1.4,0.1,0.0,23.9,0.0,6
26,0,0,0,0,0.0,0,6.39,1.0,0.0,2.0,0.0,0.0,2.0,0.0,17
29,1,21,1,1,0.1,0,6.55,1.6,1.5,2.3,0.6,0.6,42.6,0.0,19
23,1,27,3,1,0.9,0,6.67,1.1,1.0,1.9,0.6,0.9,25.6,0.0,17
38,3,38,0,0,0.0,5,6.91,0.0,0.0,0.5,0.1,0.0,27.3,0.0,10
20,0,2,1,0,0.6,0,6.32,0.2,0.3,0.4,0.1,0.5,7.5,0.0,4
27,1,23,2,4,0.5,0,6.87,1.9,2.2,1.7,0.9,0.7,28.9,0.0,11
28,1,20,0,4,0.7,1,6.46,1.5,0.7,0.8,0.9,0.2,31.0,0.1,13
24,1,2,0,0,0.2,0,6.39,1.3,0.8,1.0,0.7,0.8,21.5,0.0,14
28,3,38,0,0,0.0,3,6.94,0.1,0.0,0.9,0.1,0.1,38.0,0.0,18
22,0,10,2,1,3.1,0,6.5,0.6,0.1,0.2,0.8,0.3,13.3,0.0,16
31,2,33,4,1,1.5,0,6.93,2.1,2.5,3.9,0.4,0.3,34.2,0.0,11
33,1,23,3,2,1.6,2,7.19,2.1,0.6,0.9,1.5,2.2,24.2,0.0,7
28,1,3,0,0,0.3,0,6.33,0.5,0.9,0.5,0.3,0.7,12.1,0.0,9
27,3,20,0,0,0.0,0,6.59,0.1,0.0,0.6,0.0,0.0,26.5,0.0,7
25,0,26,21,7,2.9,4,7.39,0.8,0.3,0.4,1.2,0.5,26.7,0.3,1
31,0,15,1,2,0.6,0,6.97,1.1,0.7,0.6,0.9,1.7,40.3,0.1,11
29,1,30,3,4,1.6,0,6.99,2.7,1.6,1.7,1.0,0.4,30.6,0.1,13
27,0,31,11,1,2.1,0,6.57,0.5,0.3,0.2,0.7,0.2,13.9,0.0,13
25,0,15,2,6,1.1,2,6.82,1.0,0.8,0.2,1.8,1.2,30.0,0.2,14
25,0,33,11,0,3.0,0,6.77,0.4,0.3,0.6,0.7,1.1,17.8,0.1,17
30,1,22,4,2,1.1,1,6.74,1.7,1.5,1.2,0.8,0.4,34.1,0.0,16
35,1,20,2,1,0.7,0,6.57,1.9,0.9,1.6,0.4,0.3,23.3,0.0,14
23,0,25,7,5,2.0,1,7.21,1.3,0.5,0.3,1.5,1.7,24.7,0.1,9
24,1,36,2,5,0.9,2,7.36,4.8,2.9,0.9,1.2,1.5,43.0,0.2,13
26,1,6,2,1,1.4,1,6.68,0.4,0.9,1.0,0.6,1.0,20.4,0.1,19
28,3,2,0,0,0.0,0,5.78,0.0,0.0,0.5,0.5,0.0,28.0,0.0,17
25,1,11,0,1,0.3,0,6.27,1.1,1.3,1.7,0.7,0.3,24.1,0.0,16
25,0,2,0,0,0.8,0,6.16,0.2,0.3,0.0,0.3,0.0,8.1,0.0,9
27,0,16,9,2,3.3,2,7.22,0.2,0.1,1.6,1.0,0.8,23.6,0.3,8
23,1,29,13,8,2.0,1,7.48,1.2,0.5,0.0,1.8,2.0,37.7,0.2,1
26,0,35,18,5,3.7,3,6.99,0.7,0.3,1.2,0.7,0.4,21.5,0.0,20
19,1,0,0,0,0.8,0,6.18,0.5,0.0,0.0,0.3,0.3,8.0,0.0,7
20,1,0,0,0,1.0,0,6.23,0.0,0.0,0.0,0.0,1.0,24.0,0.0,15
21,0,9,3,2,0.8,0,6.29,0.3,0.2,0.2,0.3,0.5,8.3,0.0,11
29,1,6,0,0,0.4,0,6.97,1.7,5.7,2.4,0.0,0.0,42.4,0.0,13
21,0,2,0,1,0.4,0,6.41,0.4,1.0,0.0,0.4,0.8,15.2,0.0,5
32,0,7,3,1,1.5,0,6.34,0.3,0.1,0.6,0.3,0.1,7.3,0.0,14
26,1,28,1,4,0.4,2,7.36,3.0,2.5,1.9,1.5,1.7,43.9,0.0,9
29,1,6,1,0,1.1,0,6.59,0.5,0.4,0.4,1.3,0.6,20.6,0.0,16
24,2,20,2,0,0.5,0,6.34,1.0,1.4,3.1,0.1,0.0,33.1,0.0,15
31,1,6,0,0,0.3,0,7.4,2.8,1.8,7.7,0.2,0.0,38.7,0.0,5
22,0,14,5,3,1.7,1,6.76,0.6,0.2,0.1,0.5,1.2,12.3,0.0,13
34,3,23,0,0,0.0,0,6.57,0.0,0.0,0.8,0.0,0.0,26.3,0.0,14
22,0,1,0,1,0.6,0,6.36,0.4,0.0,0.0,0.6,0.4,8.8,0.0,1
26,1,28,1,3,0.7,1,6.83,1.3,1.0,1.4,1.1,1.4,33.3,0.0,12
28,2,11,1,0,0.2,2,6.56,0.7,1.1,4.3,0.1,0.3,26.0,0.0,14
24,1,23,0,0,0.5,0,6.61,1.6,1.3,1.0,0.9,0.4,41.7,0.0,19
34,0,6,3,0,1.1,0,6.3,0.4,0.1,0.1,0.7,0.5,15.1,0.1,16
24,1,2,0,0,0.6,0,6.13,1.0,0.2,0.6,0.2,0.4,14.0,0.0,15
25,1,32,0,1,0.7,1,6.77,2.0,2.0,2.4,0.2,0.8,40.9,0.0,12
19,1,0,0,0,0.3,0,6.33,0.3,0.0,0.0,1.0,0.0,20.3,0.0,9
23,1,26,0,0,0.4,0,6.68,1.9,1.9,2.6,0.1,0.3,26.2,0.0,14
19,2,0,0,0,0.0,0,6.21,2.0,0.0,0.0,1.0,0.0,18.0,0.0,9
28,0,7,1,0,0.9,0,6.42,0.5,0.2,0.1,0.8,0.6,15.6,0.1,13
26,1,7,0,0,0.4,0,6.29,1.3,0.8,0.7,0.2,0.8,14.9,0.0,13
29,1,1,1,0,0.4,0,6.2,0.0,0.0,0.2,0.2,0.2,5.6,0.0,18
25,2,8,1,0,0.2,0,6.84,2.0,0.9,4.5,0.0,0.3,28.6,0.0,8
27,0,3,4,2,0.8,0,6.29,0.5,0.2,0.1,0.6,0.0,10.9,0.0,10
34,0,18,3,1,1.4,1,6.65,0.8,0.3,1.1,0.5,0.3,17.0,0.0,20
21,3,13,0,0,0.0,3,7.02,0.0,0.0,1.0,0.0,0.0,28.1,0.0,17
28,0,21,4,0,0.8,1,6.82,1.3,1.3,0.1,1.3,1.4,28.0,0.1,7
31,0,2,0,0,0.2,0,6.16,0.2,0.0,0.2,0.0,0.0,5.3,0.0,9
29,1,27,0,2,0.4,0,6.42,1.5,0.9,1.0,1.0,0.4,21.4,0.0,18
29,1,9,1,2,0.3,0,6.73,0.6,0.7,1.1,0.9,0.5,53.3,0.0,3
22,2,15,1,0,1.4,0,6.79,2.1,1.9,1.8,0.2,0.7,50.6,0.0,7
26,3,23,0,0,0.0,0,6.64,0.0,0.0,1.0,0.0,0.0,29.9,0.0,20
29,1,2,0,0,0.7,0,6.15,0.7,0.3,0.4,0.0,0.4,15.4,0.0,16
30,1,32,1,4,0.6,1,7.03,1.8,1.9,1.8,0.7,0.6,67.2,0.1,4
24,1,28,0,2,0.3,1,6.93,2.5,2.1,2.9,0.8,0.4,36.0,0.0,11
26,1,16,2,0,0.8,0,6.54,1.1,1.1,0.7,0.5,0.4,28.9,0.1,20
30,1,18,0,0,0.8,1,7.18,4.1,3.3,1.7,0.4,0.8,48.1,0.0,6
23,0,32,5,8,1.7,3,7.36,0.8,0.9,0.0,2.0,2.5,44.9,0.4,11
27,1,18,0,2,0.8,1,6.52,0.9,1.1,0.5,0.7,0.4,18.9,0.0,16
23,1,0,0,0,0.0,0,6.05,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11
24,0,25,5,2,1.5,0,6.65,0.7,0.5,0.1,0.9,0.9,24.6,0.0,15
27,0,18,7,4,1.8,2,6.91,1.0,0.7,0.7,1.4,0.3,24.9,0.0,4
22,1,21,1,3,1.1,1,6.64,1.2,1.0,0.3,1.0,1.3,20.7,0.0,7
25,1,7,0,0,0.5,0,6.59,1.4,0.8,0.8,0.5,1.0,43.6,0.1,3
35,1,33,2,5,0.7,0,6.93,2.0,1.6,1.0,2.1,0.2,60.0,0.1,9
24,1,19,0,7,1.3,0,6.79,0.9,1.3,0.2,1.6,0.2,36.8,0.1,9
18,0,1,0,0,0.5,0,6.27,2.0,0.5,0.5,0.0,1.0,11.5,0.0,11
23,1,27,5,1,1.3,0,7.04,1.8,2.5,1.5,0.5,0.8,31.9,0.1,5
28,1,38,11,12,1.3,4,7.44,1.2,0.8,1.0,3.2,0.2,42.1,0.1,4
30,1,15,0,0,0.4,1,6.7,1.9,1.8,1.2,1.1,0.2,48.7,0.2,11
21,1,4,2,0,0.8,1,6.81,1.9,1.9,0.1,0.6,0.7,16.0,0.0,20
27,1,9,0,1,1.0,0,6.38,1.0,0.3,0.5,0.4,0.9,13.7,0.0,17
22,1,13,2,2,1.8,0,6.95,2.4,1.1,0.7,1.0,1.2,27.0,0.0,10
29,1,25,1,0,0.7,0,6.87,3.1,1.5,1.7,0.7,1.0,33.2,0.4,11
21,1,1,0,0,0.0,0,7.46,4.0,2.0,0.0,1.0,3.0,48.0,0.0,11
21,1,6,0,0,0.3,0,6.18,0.4,0.3,0.2,0.3,0.5,6.4,0.0,20
26,2,24,2,0,0.5,0,6.6,0.8,0.9,2.1,0.1,0.0,69.6,0.0,2
27,0,36,8,16,2.5,8,7.8,1.7,0.7,0.3,2.9,1.7,72.8,0.4,1
33,2,2,0,0,0.3,0,6.31,3.0,0.3,1.0,0.0,0.0,34.3,0.0,12
23,1,4,2,0,1.1,0,6.27,0.3,0.3,0.1,0.5,0.4,10.5,0.0,16
31,0,0,0,0,0.0,0,6.11,0.3,0.3,0.0,0.3,0.0,3.3,0.0,13
26,1,4,2,0,0.9,0,6.46,1.6,0.2,0.4,0.3,0.8,16.5,0.0,17
24,1,0,0,0,0.0,0,6.28,0.0,0.5,0.0,1.0,0.0,16.0,0.0,2
21,0,13,1,2,1.4,0,6.42,0.6,0.3,0.5,0.5,0.5,13.6,0.1,14
34,2,32,1,0,0.2,0,6.9,2.3,2.4,6.9,0.3,0.3,43.6,0.0,12
28,1,28,2,8,0.9,2,7.23,2.1,1.5,2.3,1.4,0.4,44.9,0.0,2
29,1,31,6,9,1.7,2,7.21,1.8,0.8,0.6,2.5,0.9,59.9,0.2,4
21,2,22,0,0,0.7,0,7.05,1.3,2.4,11.7,0.2,0.0,32.3,0.0,17
35,1,5,0,0,0.2,0,5.82,0.5,0.5,0.5,0.0,0.0,15.9,0.0,13
32,1,23,1,5,1.4,1,7.2,2.4,1.8,1.2,1.0,1.2,47.3,0.3,4
28,0,1,0,0,0.4,0,6.15,0.2,0.0,0.0,0.6,0.4,9.8,0.0,8
29,3,27,0,0,0.0,0,6.54,0.0,0.0,0.6,0.0,0.0,26.2,0.0,6
28,1,14,0,0,0.4,1,6.81,3.1,1.6,6.4,0.4,0.4,32.1,0.0,16
28,0,13,1,3,1.8,1,6.6,0.9,0.5,0.1,1.2,1.0,19.0,0.1,5
22,2,5,0,0,0.1,0,6.52,1.2,1.2,1.9,0.2,0.0,23.2,0.0,8
22,1,34,8,4,2.6,3,6.94,2.3,1.2,0.3,1.1,1.1,21.8,0.1,20
29,1,14,0,1,0.5,0,6.4,0.5,0.6,0.5,0.8,0.4,17.0,0.0,4
17,0,0,0,0,0.4,0,6.09,0.3,0.1,0.1,0.1,0.0,2.9,0.0,4
32,1,4,0,0,0.1,0,6.13,0.6,0.9,1.1,0.2,0.0,13.1,0.0,14
27,0,4,1,1,0.9,0,6.33,0.4,0.1,0.2,0.6,0.4,11.4,0.0,14
27,2,3,0,0,0.0,0,6.57,2.0,1.7,2.3,0.0,0.0,42.3,0.0,7
28,1,27,1,6,1.2,5,7.36,2.7,2.6,1.6,1.2,1.0,67.4,0.2,6
25,1,37,9,3,1.7,2,7.06,1.7,1.5,1.8,1.0,0.4,29.9,0.1,14
34,2,24,3,1,0.9,0,7.18,1.8,2.6,5.7,0.2,0.1,35.4,0.0,7
26,2,9,0,1,0.3,0,6.96,2.1,1.8,1.5,0.5,1.6,33.8,0.0,9
30,0,20,6,3,1.6,0,6.87,1.0,0.4,0.9,0.8,0.6,20.8,0.1,13
25,2,13,0,0,0.5,0,6.76,2.2,1.8,5.8,0.1,0.5,47.8,0.0,16
33,0,0,0,0,1.0,0,6.14,0.0,0.0,0.0,1.0,0.0,9.0,0.0,5
18,1,1,0,0,0.0,0,6.13,0.0,0.5,0.5,0.0,0.5,2.5,0.0,15
32,2,5,0,0,0.0,0,6.32,1.7,1.3,2.2,0.0,0.0,22.8,0.0,19
22,2,25,3,1,0.7,1,6.93,1.9,2.7,3.5,0.2,0.4,49.8,0.0,5
34,0,7,3,0,1.7,0,6.67,0.6,0.2,0.2,1.1,0.2,24.8,0.0,20
19,1,0,0,0,0.0,0,6.41,1.0,0.0,1.0,1.0,0.0,4.0,0.0,10
30,2,6,0,0,0.3,0,6.56,2.2,2.0,0.8,0.9,1.2,36.9,0.1,19
28,1,16,0,2,0.4,1,6.87,2.7,1.6,1.5,1.1,0.6,41.4,0.0,16
23,0,2,0,0,0.5,0,6.0,0.0,0.0,1.0,0.0,0.0,9.5,0.0,13
24,1,17,6,4,1.6,1,6.99,1.3,0.6,0.3,0.8,0.2,48.5,0.1,1
32,2,19,1,0,0.3,1,7.14,2.4,2.9,5.8,0.0,0.1,40.7,0.0,11
25,1,0,0,0,0.0,0,6.35,1.0,2.5,1.0,0.0,0.0,10.0,0.0,18
33,1,32,0,0,0.0,1,7.05,2.6,3.5,6.8,0.1,0.0,24.6,0.0,20
29,0,6,1,0,0.8,0,6.45,0.9,2.3,0.2,0.6,0.5,17.2,0.1,19
28,0,8,1,0,0.7,0,6.3,0.6,0.5,0.3,0.5,0.4,10.0,0.0,7
30,1,1,0,0,2.0,0,6.27,2.5,0.5,0.0,0.5,1.0,16.0,0.0,19
30,0,26,10,5,2.5,1,7.0,0.8,0.7,0.3,0.9,1.1,17.3,0.0,9
18,1,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11
28,0,1,0,0,0.5,0,6.3,0.3,0.3,0.5,0.3,0.8,10.8,0.0,7
23,1,18,2,5,0.6,0,6.49,0.9,0.7,1.3,0.8,0.5,25.5,0.0,13
24,0,12,5,1,2.1,1,6.8,1.1,0.4,0.5,0.7,0.7,19.9,0.0,6
28,2,10,0,0,0.2,0,6.71,1.5,0.9,2.9,0.1,0.3,62.7,0.0,8
33,3,10,0,0,0.0,3,7.33,0.1,0.0,0.4,0.2,0.0,26.9,0.0,20
26,1,8,1,1,1.1,0,6.72,1.2,0.9,0.7,0.5,1.3,45.2,0.0,10
32,0,1,1,0,1.5,0,6.3,0.0,0.5,0.0,0.0,0.0,10.0,0.0,16
26,0,17,3,2,1.4,0,6.57,1.1,0.7,0.5,0.6,0.3,16.8,0.0,16
32,2,24,0,0,0.1,0,6.77,2.7,2.1,3.6,0.3,0.2,23.5,0.0,19
33,1,19,1,0,0.5,1,6.53,1.7,1.1,0.9,0.3,0.6,28.5,0.0,16
20,0,0,0,0,0.1,0,6.0,0.2,0.0,0.0,0.1,0.0,3.3,0.0,5
22,2,33,1,0,0.4,1,6.89,2.1,1.9,4.7,0.1,0.2,34.4,0.0,10
21,0,8,1,2,1.0,0,6.26,0.3,0.2,0.3,0.3,0.1,6.3,0.0,12
29,0,25,9,0,1.4,0,6.78,0.7,0.2,0.1,1.1,0.7,20.6,0.0,1
31,1,34,0,6,0.9,1,6.98,2.0,1.2,1.3,1.2,0.4,62.4,0.0,3
21,1,0,1,0,1.0,0,6.42,0.0,0.0,0.5,0.0,0.0,6.0,0.0,14
21,2,10,1,1,0.3,2,6.98,1.1,1.0,2.3,0.4,0.4,55.3,0.0,2
33,1,19,1,2,0.3,0,6.87,1.4,1.2,0.9,0.8,0.3,58.5,0.0,1
30,2,5,0,0,0.0,0,6.72,1.3,2.4,4.1,0.1,0.0,17.4,0.0,16
31,1,18,3,1,0.5,1,6.67,1.5,0.8,1.5,0.6,0.5,28.3,0.0,18
21,1,13,0,2,0.6,0,6.62,1.3,0.8,0.4,1.0,0.5,33.6,0.2,4
20,2,3,0,0,0.0,0,6.87,4.0,2.7,2.3,0.7,0.7,28.0,0.0,11
33,1,18,0,2,0.2,0,6.53,2.2,1.2,3.2,0.5,0.6,32.9,0.1,9
28,3,17,0,0,0.0,1,6.65,0.0,0.1,0.4,0.1,0.0,25.3,0.0,6
25,1,27,6,2,1.2,3,7.11,2.3,1.8,1.8,2.1,0.4,51.4,0.0,10
24,1,0,0,0,0.5,0,6.31,1.5,0.5,0.0,0.0,0.5,11.5,0.0,16
21,1,5,1,0,0.8,0,6.53,1.7,0.5,0.3,0.5,1.3,17.7,0.0,11
22,1,20,0,2,0.3,1,6.82,1.5,1.2,2.6,0.9,1.3,37.5,0.0,9
25,0,12,2,4,3.4,1,7.23,0.5,0.1,1.5,1.0,0.3,26.9,0.0,13
30,1,29,0,4,1.3,2,7.05,1.7,0.9,0.6,2.5,1.5,57.3,0.3,16
21,1,2,0,1,0.3,0,6.51,1.8,0.7,1.5,0.2,0.0,19.8,0.2,12
34,1,3,0,0,0.3,0,6.66,1.5,1.3,1.0,1.0,0.0,41.7,0.0,3
23,0,23,7,2,1.4,1,6.61,1.0,0.3,0.5,0.7,0.7,23.1,0.1,9
31,0,20,10,4,3.4,2,7.06,0.3,0.1,0.2,1.6,1.2,21.5,0.1,8
23,0,9,1,4,1.2,0,6.43,0.9,0.3,0.1,1.3,0.4,20.4,0.1,4
20,0,1,1,0,0.2,0,6.15,0.2,0.0,0.4,0.0,0.0,4.0,0.0,5
30,3,34,0,0,0.0,1,6.49,0.1,0.0,0.7,0.1,0.0,27.8,0.0,20
31,2,28,0,0,0.5,0,6.8,1.6,1.3,3.5,0.1,0.3,49.1,0.0,3
23,1,1,0,0,0.8,0,6.22,0.4,0.2,0.4,0.2,0.0,9.8,0.0,1
24,2,29,2,0,0.6,0,6.96,0.9,1.3,2.6,0.2,0.1,82.6,0.0,1
29,1,3,0,0,0.3,0,7.08,2.6,1.7,1.4,1.4,0.6,20.6,0.0,10
27,1,28,3,4,1.0,1,6.92,1.0,1.2,2.1,1.5,0.3,37.9,0.0,9
27,1,31,4,7,1.6,0,7.3,2.9,1.3,0.7,1.3,1.2,66.4,0.2,3
24,0,18,5,1,1.7,3,6.55,0.7,0.3,0.3,0.6,1.0,10.2,0.0,9
18,2,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
25,1,25,3,2,1.1,1,6.49,1.8,0.7,1.1,0.5,0.7,21.5,0.1,13
37,2,9,0,0,0.3,0,6.6,1.5,2.4,4.3,0.1,0.4,39.4,0.0,14
36,0,31,7,4,1.8,1,6.68,0.5,0.2,0.8,0.9,0.7,23.2,0.2,8
27,0,23,13,2,2.1,2,6.96,0.3,0.2,0.6,0.9,0.7,14.2,0.0,14
23,0,12,1,3,1.3,0,6.48,0.7,0.2,0.1,0.7,0.6,19.2,0.1,3
22,0,3,0,2,0.8,0,6.41,0.6,0.2,0.1,1.4,0.9,8.8,0.0,19
29,0,22,8,1,1.2,0,6.41,0.4,0.1,0.1,0.4,0.2,18.4,0.0,20
23,1,27,3,1,1.0,1,6.51,1.2,0.8,0.8,0.6,0.7,14.8,0.0,18
36,2,3,0,0,0.8,0,6.39,1.5,1.5,3.0,0.0,0.8,27.3,0.0,17
24,1,14,1,2,0.6,0,6.8,1.0,1.0,1.8,0.3,0.9,36.0,0.0,6
30,0,31,16,3,2.8,5,7.37,1.0,1.4,1.7,0.9,0.6,36.5,0.1,6
29,0,35,7,7,1.6,4,6.95,1.1,0.6,0.5,1.2,0.2,35.4,0.1,2
25,1,32,5,11,2.1,2,6.91,0.9,0.3,0.5,2.2,2.1,34.1,0.2,10
27,3,26,0,0,0.0,1,6.94,0.0,0.0,0.5,0.0,0.0,25.0,0.0,6
28,1,0,1,0,1.0,0,6.96,1.0,1.0,0.0,0.0,0.0,29.5,0.0,2
22,0,18,5,0,2.3,1,6.86,1.1,1.7,1.6,1.0,0.5,40.7,0.0,9
40,3,2,0,0,0.0,0,6.5,0.0,0.0,0.0,0.0,0.0,21.5,0.0,7
24,3,35,0,0,0.0,0,6.55,0.0,0.0,0.8,0.0,0.0,30.7,0.0,17
30,1,18,0,1,1.3,1,6.65,2.0,1.1,1.8,0.6,0.6,35.4,0.1,6
28,1,14,3,5,1.6,1,7.01,0.9,0.7,0.4,1.4,0.7,31.3,0.1,5
25,1,25,2,2,1.1,1,7.19,2.3,3.2,2.5,0.7,0.3,63.3,0.1,4
24,1,1,0,0,0.1,0,6.28,0.8,0.8,0.6,0.0,0.1,10.9,0.1,17
27,3,32,1,0,0.0,2,7.01,0.0,0.0,0.6,0.0,0.0,28.3,0.0,9
29,1,28,4,3,1.2,0,7.17,3.0,2.2,1.9,0.9,1.0,46.0,0.2,15
20,0,3,1,0,0.9,0,6.35,1.1,0.0,0.1,0.1,0.6,5.4,0.0,13
21,1,14,0,1,0.2,1,6.51,1.6,1.8,3.6,0.1,0.4,25.6,0.1,14
22,0,24,5,3,1.5,1,6.7,1.2,0.5,0.3,0.6,2.2,19.9,0.1,17
23,0,13,6,2,1.0,1,6.61,1.1,0.5,0.6,0.4,0.5,14.3,0.1,7
23,2,9,0,0,0.2,0,6.27,0.7,0.5,2.2,0.6,0.0,39.2,0.0,13
20,1,1,0,0,0.0,0,6.63,1.0,2.0,0.0,1.0,1.0,23.0,0.0,17
27,2,29,1,1,0.6,0,6.66,1.4,1.2,2.9,0.8,0.3,28.1,0.0,10
33,2,2,0,0,0.0,0,6.73,2.0,1.5,1.3,0.2,0.0,22.2,0.0,2
28,2,8,0,0,0.0,0,6.73,0.8,1.4,3.7,0.1,0.6,60.6,0.0,3
27,1,8,2,0,2.0,1,7.18,0.9,0.5,0.1,0.6,2.8,29.9,0.1,4
36,2,35,0,0,0.2,0,6.57,0.6,0.6,4.0,0.1,0.1,58.6,0.0,7
27,0,10,4,5,1.6,1,7.19,0.6,0.2,0.1,1.5,2.8,31.8,0.1,1
32,1,0,0,0,0.3,0,6.21,0.0,0.3,0.0,0.3,0.3,3.3,0.0,7
22,3,2,0,0,0.0,0,6.55,0.0,0.0,1.3,0.0,0.0,31.7,0.0,16
20,0,0,0,1,0.0,0,6.4,0.0,0.0,0.5,0.5,0.0,1.5,0.0,11
22,1,7,0,0,0.4,1,7.02,3.5,1.6,3.3,0.4,0.5,30.9,0.0,5
23,3,17,0,1,0.0,2,6.54,0.0,0.1,0.5,0.1,0.1,33.3,0.0,17
29,2,2,0,1,0.0,0,6.65,2.5,1.0,0.8,0.3,0.8,20.0,0.0,11
